archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q117421215,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q117421215,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q117421215,http://www.wikidata.org/entity/Q208145,iconography
http://www.wikidata.org/entity/Q117421215,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q11749142,http://www.wikidata.org/entity/Q11761,Bronze Age
http://www.wikidata.org/entity/Q11749142,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q11749142,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1175199,http://www.wikidata.org/entity/Q1436152,processual archaeology
http://www.wikidata.org/entity/Q11753457,http://www.wikidata.org/entity/Q36422,Neolithic
http://www.wikidata.org/entity/Q11753457,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q11755057,http://www.wikidata.org/entity/Q119190,medieval studies
http://www.wikidata.org/entity/Q11768106,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q11768106,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q11768140,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11769012,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q11769751,http://www.wikidata.org/entity/Q11629,painting
http://www.wikidata.org/entity/Q11769751,http://www.wikidata.org/entity/Q21550668,illustration
http://www.wikidata.org/entity/Q11769751,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11771496,http://www.wikidata.org/entity/Q208165,collecting
http://www.wikidata.org/entity/Q11771496,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11771496,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q11771496,http://www.wikidata.org/entity/Q806718,economics of banking
http://www.wikidata.org/entity/Q11771496,http://www.wikidata.org/entity/Q858517,cultural history
http://www.wikidata.org/entity/Q11774170,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q11774170,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q117743591,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q117750978,http://www.wikidata.org/entity/Q115161736,renewal and reconstruction of monuments
http://www.wikidata.org/entity/Q11778486,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11778486,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q11780101,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q11780101,http://www.wikidata.org/entity/Q2277510,ancient art
http://www.wikidata.org/entity/Q11780101,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1178663,http://www.wikidata.org/entity/Q17431399,national museum
http://www.wikidata.org/entity/Q1178663,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1178663,http://www.wikidata.org/entity/Q7206,paleoanthropology
http://www.wikidata.org/entity/Q117885380,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11791041,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11791055,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q11791055,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q11791055,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1179640,http://www.wikidata.org/entity/Q11761,Bronze Age
http://www.wikidata.org/entity/Q117967744,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118113894,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q118113894,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118113894,http://www.wikidata.org/entity/Q8162,linguistics
http://www.wikidata.org/entity/Q118122531,http://www.wikidata.org/entity/Q1747689,Ancient Rome
http://www.wikidata.org/entity/Q118122531,http://www.wikidata.org/entity/Q4752965,Ancient maritime history
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q115161027,ancient Latin literature
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q397,Latin
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q541923,ancient literature
http://www.wikidata.org/entity/Q118131682,http://www.wikidata.org/entity/Q9129,Greek
http://www.wikidata.org/entity/Q11813730,http://www.wikidata.org/entity/Q1367940,Catholic theology
http://www.wikidata.org/entity/Q11813730,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q11813730,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q11813730,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q11813730,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q11814041,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11814041,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q11814041,http://www.wikidata.org/entity/Q961603,Jewish history
http://www.wikidata.org/entity/Q11814577,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11814577,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q118145997,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118146001,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118154383,http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q1143847,art criticism
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q156035,opinion journalism
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q6497044,history of literature
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q113861629,history of commerce
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q137425863,historical ceramics
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118215381,http://www.wikidata.org/entity/Q59927146,exhibition curation
http://www.wikidata.org/entity/Q118215525,http://www.wikidata.org/entity/Q113547774,archeological collection
http://www.wikidata.org/entity/Q118215525,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q118215525,http://www.wikidata.org/entity/Q1842924,prehistoric art
http://www.wikidata.org/entity/Q118215525,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118215525,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q11828975,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q11828975,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11828975,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q11833696,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q11833697,http://www.wikidata.org/entity/Q1321,Spanish
http://www.wikidata.org/entity/Q11834195,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11834195,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q118429350,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q118429350,http://www.wikidata.org/entity/Q131192,Migration Period
http://www.wikidata.org/entity/Q118429350,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q118429350,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118429350,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q118629521,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118629521,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q118630273,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118632041,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q118632041,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118635389,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118635389,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q118669818,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11867967,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11873885,http://www.wikidata.org/entity/Q132116,folkloristics
http://www.wikidata.org/entity/Q11873885,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q11873885,http://www.wikidata.org/entity/Q8434,education
http://www.wikidata.org/entity/Q11881176,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118867533,http://www.wikidata.org/entity/Q1802210,regional history
http://www.wikidata.org/entity/Q118867533,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118867542,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q118867542,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118867547,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118867547,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q118869658,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q118869658,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q11891017,http://www.wikidata.org/entity/Q1129795,popular science literature
http://www.wikidata.org/entity/Q11891017,http://www.wikidata.org/entity/Q12042160,scientific non-fiction literature
http://www.wikidata.org/entity/Q11891017,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q11891017,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q11891017,http://www.wikidata.org/entity/Q83944,human evolution
http://www.wikidata.org/entity/Q1189876,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1189876,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1189876,http://www.wikidata.org/entity/Q43455,ethnology
http://www.wikidata.org/entity/Q1189876,http://www.wikidata.org/entity/Q7205,paleontology
http://www.wikidata.org/entity/Q11899601,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1190035,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1190042,http://www.wikidata.org/entity/Q12546,Crusades
