person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q39060644,http://www.wikidata.org/entity/Q5171517,Cornell College
http://www.wikidata.org/entity/Q7327269,http://www.wikidata.org/entity/Q5171560,Cornell University College of Agriculture and Life Sciences
http://www.wikidata.org/entity/Q6394059,http://www.wikidata.org/entity/Q5171560,Cornell University College of Agriculture and Life Sciences
http://www.wikidata.org/entity/Q7335628,http://www.wikidata.org/entity/Q5171564,Cornell University College of Engineering
http://www.wikidata.org/entity/Q57848029,http://www.wikidata.org/entity/Q51781096,Université Louis Pasteur de Strasbourg. Institut de physique du globe
http://www.wikidata.org/entity/Q201250,http://www.wikidata.org/entity/Q5181956,Cranbrook School
http://www.wikidata.org/entity/Q57178996,http://www.wikidata.org/entity/Q5182204,Cranleigh School
http://www.wikidata.org/entity/Q116455457,http://www.wikidata.org/entity/Q519427,University of Denver
http://www.wikidata.org/entity/Q58476570,http://www.wikidata.org/entity/Q519427,University of Denver
http://www.wikidata.org/entity/Q7790880,http://www.wikidata.org/entity/Q519427,University of Denver
http://www.wikidata.org/entity/Q21139112,http://www.wikidata.org/entity/Q5194451,Cupertino High School
http://www.wikidata.org/entity/Q2060908,http://www.wikidata.org/entity/Q51984,Bauakademie
http://www.wikidata.org/entity/Q66113,http://www.wikidata.org/entity/Q51984,Bauakademie
http://www.wikidata.org/entity/Q64445,http://www.wikidata.org/entity/Q51984,Bauakademie
http://www.wikidata.org/entity/Q60239,http://www.wikidata.org/entity/Q51984,Bauakademie
http://www.wikidata.org/entity/Q1161430,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q103240,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q1358561,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q125637,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q62933,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q9087280,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin
http://www.wikidata.org/entity/Q5646488,http://www.wikidata.org/entity/Q5203665,D. J. Science College
http://www.wikidata.org/entity/Q131415022,http://www.wikidata.org/entity/Q52109860,ELTE Faculty of Humanities
http://www.wikidata.org/entity/Q15446964,http://www.wikidata.org/entity/Q52109860,ELTE Faculty of Humanities
http://www.wikidata.org/entity/Q808415,http://www.wikidata.org/entity/Q52109860,ELTE Faculty of Humanities
http://www.wikidata.org/entity/Q64399381,http://www.wikidata.org/entity/Q5212121,Dame Alice Harpur School
http://www.wikidata.org/entity/Q3919151,http://www.wikidata.org/entity/Q52161779,Grodno male gymnasium
http://www.wikidata.org/entity/Q87131766,http://www.wikidata.org/entity/Q522109,Wrocław University of Science and Technology
http://www.wikidata.org/entity/Q18715540,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q18152753,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q51297437,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q58112042,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q740782,http://www.wikidata.org/entity/Q524289,Conservatoire national des Arts et Métiers
http://www.wikidata.org/entity/Q1347918,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q2413934,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q2522463,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q2623694,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q3185057,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q4218777,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q332206,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q67146259,http://www.wikidata.org/entity/Q52440672,École nationale des langues orientales vivantes
http://www.wikidata.org/entity/Q96345731,http://www.wikidata.org/entity/Q5248851,Deccan College Post-Graduate and Research Institute
http://www.wikidata.org/entity/Q7273879,http://www.wikidata.org/entity/Q5248851,Deccan College Post-Graduate and Research Institute
http://www.wikidata.org/entity/Q8019783,http://www.wikidata.org/entity/Q5250893,Deerfield Academy
http://www.wikidata.org/entity/Q106574313,http://www.wikidata.org/entity/Q5255905,Universidad Nacional de Rosario
http://www.wikidata.org/entity/Q113133114,http://www.wikidata.org/entity/Q5255905,Universidad Nacional de Rosario
http://www.wikidata.org/entity/Q138495631,http://www.wikidata.org/entity/Q5255905,Universidad Nacional de Rosario
http://www.wikidata.org/entity/Q52133783,http://www.wikidata.org/entity/Q5255905,Universidad Nacional de Rosario
http://www.wikidata.org/entity/Q18922405,http://www.wikidata.org/entity/Q5261507,Derby School
http://www.wikidata.org/entity/Q314267,http://www.wikidata.org/entity/Q5268727,Dhaka Collegiate School
http://www.wikidata.org/entity/Q974607,http://www.wikidata.org/entity/Q52820633,L.C.Tito Livio
http://www.wikidata.org/entity/Q59510574,http://www.wikidata.org/entity/Q5286494,Doane University
http://www.wikidata.org/entity/Q19335400,http://www.wikidata.org/entity/Q5303087,Downe House
http://www.wikidata.org/entity/Q4697025,http://www.wikidata.org/entity/Q5303087,Downe House
http://www.wikidata.org/entity/Q64563606,http://www.wikidata.org/entity/Q5303281,Downside School
http://www.wikidata.org/entity/Q1216223,http://www.wikidata.org/entity/Q5313789,Dumfries Academy
http://www.wikidata.org/entity/Q8010179,http://www.wikidata.org/entity/Q5316554,Durham School
http://www.wikidata.org/entity/Q108754042,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q105753742,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q106068514,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q108754138,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q17624257,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q24042299,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q23781210,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q4021738,http://www.wikidata.org/entity/Q531779,Real Academia de España en Roma
http://www.wikidata.org/entity/Q95347762,http://www.wikidata.org/entity/Q532822,University of Sassari
http://www.wikidata.org/entity/Q13092891,http://www.wikidata.org/entity/Q5331041,East–West Center
http://www.wikidata.org/entity/Q62080882,http://www.wikidata.org/entity/Q5332879,Eckerd College
http://www.wikidata.org/entity/Q7862225,http://www.wikidata.org/entity/Q5333193,Ecole Normale Supérieure of Bamako
http://www.wikidata.org/entity/Q27063328,http://www.wikidata.org/entity/Q5336928,Eden Theological Seminary
http://www.wikidata.org/entity/Q108042096,http://www.wikidata.org/entity/Q5338120,PennWest Edinboro
http://www.wikidata.org/entity/Q13092891,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q12485550,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q17411464,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q21598394,http://www.wikidata.org/entity/Q534643,University of the Witwatersrand
http://www.wikidata.org/entity/Q42544684,http://www.wikidata.org/entity/Q534643,University of the Witwatersrand
http://www.wikidata.org/entity/Q982125,http://www.wikidata.org/entity/Q534643,University of the Witwatersrand
http://www.wikidata.org/entity/Q2268794,http://www.wikidata.org/entity/Q5351680,El Nasr Boys' School
http://www.wikidata.org/entity/Q15994597,http://www.wikidata.org/entity/Q5362612,Elizabeth College
http://www.wikidata.org/entity/Q706076,http://www.wikidata.org/entity/Q5362612,Elizabeth College
http://www.wikidata.org/entity/Q2713692,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q17065876,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q4954616,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q5006315,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q5498764,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q7615914,http://www.wikidata.org/entity/Q536282,Corpus Christi College
http://www.wikidata.org/entity/Q357821,http://www.wikidata.org/entity/Q5365568,First Higher School
http://www.wikidata.org/entity/Q27063328,http://www.wikidata.org/entity/Q5366768,Elmhurst University
http://www.wikidata.org/entity/Q1223752,http://www.wikidata.org/entity/Q5367796,Eltham College
http://www.wikidata.org/entity/Q108110806,http://www.wikidata.org/entity/Q5368951,Taihoku Imperial University
http://www.wikidata.org/entity/Q39885593,http://www.wikidata.org/entity/Q5369217,Emanuil Gojdu National College
http://www.wikidata.org/entity/Q38117448,http://www.wikidata.org/entity/Q5373195,Emmanuel College
http://www.wikidata.org/entity/Q1343665,http://www.wikidata.org/entity/Q5380031,Ensley High School
http://www.wikidata.org/entity/Q5458291,http://www.wikidata.org/entity/Q5383987,Epsom College
http://www.wikidata.org/entity/Q1160211,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q1009735,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q1103164,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q39885593,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q99584562,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q945299,http://www.wikidata.org/entity/Q538452,Babeș-Bolyai University
http://www.wikidata.org/entity/Q2419522,http://www.wikidata.org/entity/Q5384959,Erasmus Hall High School
http://www.wikidata.org/entity/Q50214142,http://www.wikidata.org/entity/Q539881,University of La Laguna
http://www.wikidata.org/entity/Q97766217,http://www.wikidata.org/entity/Q539881,University of La Laguna
http://www.wikidata.org/entity/Q121009,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q116177857,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q124463114,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q110594,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q112564187,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q2429275,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q1533618,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q1444198,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q1634881,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q2209718,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q15448744,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q20871808,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q15455795,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q37792279,http://www.wikidata.org/entity/Q54096,University of Cologne
http://www.wikidata.org/entity/Q37791757,http://www.wikidata.org/entity/Q54096,University of Cologne
