"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q728706","http://www.wikidata.org/entity/Q6581097","1865","Lubor Niederle","male"
"http://www.wikidata.org/entity/Q72872","http://www.wikidata.org/entity/Q6581097","1856","Max von Bahrfeldt","male"
"http://www.wikidata.org/entity/Q7288105","http://www.wikidata.org/entity/Q6581097","1917","Ralph Solecki","male"
"http://www.wikidata.org/entity/Q72884","http://www.wikidata.org/entity/Q6581097","1839","Karl Dilthey","male"
"http://www.wikidata.org/entity/Q7289436","http://www.wikidata.org/entity/Q6581097","1939","Ramesh Prasad Mohapatra","male"
"http://www.wikidata.org/entity/Q7291550","http://www.wikidata.org/entity/Q6581097","1951","Randall Mcguire","male"
"http://www.wikidata.org/entity/Q72932356","http://www.wikidata.org/entity/Q6581072","1963","Maria da Piedade de Jesus","female"
"http://www.wikidata.org/entity/Q7293738","http://www.wikidata.org/entity/Q6581097","1856","Raoul Desribes","male"
"http://www.wikidata.org/entity/Q7298549","http://www.wikidata.org/entity/Q6581097","1923","Raymond Allchin","male"
"http://www.wikidata.org/entity/Q73027675","http://www.wikidata.org/entity/Q6581072","1954","Mariagrazia Celuzza","female"
"http://www.wikidata.org/entity/Q73057","http://www.wikidata.org/entity/Q6581097","1842","Émile Brugsch","male"
"http://www.wikidata.org/entity/Q7308574","http://www.wikidata.org/entity/Q6581097","1873","Reginald Allender Smith","male"
"http://www.wikidata.org/entity/Q7321796","http://www.wikidata.org/entity/Q6581097","1941","Rhys Jones","male"
"http://www.wikidata.org/entity/Q732247","http://www.wikidata.org/entity/Q6581097","1863","Ekvtime Takaishvili","male"
"http://www.wikidata.org/entity/Q7322577","http://www.wikidata.org/entity/Q6581097","1915","Ricardo Caminos","male"
"http://www.wikidata.org/entity/Q7322577","http://www.wikidata.org/entity/Q6581097","1916","Ricardo Caminos","male"
"http://www.wikidata.org/entity/Q7324272","http://www.wikidata.org/entity/Q6581097","1958","Richard Boudet","male"
"http://www.wikidata.org/entity/Q7326509","http://www.wikidata.org/entity/Q6581097","1945","Richard Holmer","male"
"http://www.wikidata.org/entity/Q73266184","http://www.wikidata.org/entity/Q6581097","1961","Francesco Tiradritti","male"
"http://www.wikidata.org/entity/Q7326676","http://www.wikidata.org/entity/Q6581097","1900","Richard Indreko","male"
"http://www.wikidata.org/entity/Q7326733","http://www.wikidata.org/entity/Q6581097","1949","Richard J. Harrison","male"
"http://www.wikidata.org/entity/Q73271106","http://www.wikidata.org/entity/Q6581072","1921","Мельниковская Ольга Николаевна","female"
"http://www.wikidata.org/entity/Q73271106","http://www.wikidata.org/entity/Q6581072","1921","Вольга Мікалаеўна Мельнікоўская","female"
"http://www.wikidata.org/entity/Q7327269","http://www.wikidata.org/entity/Q6581097","1900","Richard Laub","male"
"http://www.wikidata.org/entity/Q7327424","http://www.wikidata.org/entity/Q6581097","1943","Richard Lobban","male"
"http://www.wikidata.org/entity/Q7327584","http://www.wikidata.org/entity/Q6581097","1918","Richard MacNeish","male"
"http://www.wikidata.org/entity/Q7327810","http://www.wikidata.org/entity/Q6581097","1969","Richard Miles","male"
"http://www.wikidata.org/entity/Q7327905","http://www.wikidata.org/entity/Q6581097","1947","Richard Morris","male"
"http://www.wikidata.org/entity/Q7328034","http://www.wikidata.org/entity/Q6581097","1820","Richard Neville, 4th Baron Braybrooke","male"
"http://www.wikidata.org/entity/Q7328095","http://www.wikidata.org/entity/Q6581097","1872","Richard Norton","male"
"http://www.wikidata.org/entity/Q7328478","http://www.wikidata.org/entity/Q6581097","1825","Richard Popplewell Pullan","male"
"http://www.wikidata.org/entity/Q7329509","http://www.wikidata.org/entity/Q6581097","1932","Richard Tomlinson","male"
"http://www.wikidata.org/entity/Q73295255","http://www.wikidata.org/entity/Q6581072","1968","Inés de Castro","female"
"http://www.wikidata.org/entity/Q7329916","http://www.wikidata.org/entity/Q6581097","1858","Richard Wetherill","male"
"http://www.wikidata.org/entity/Q7335628","http://www.wikidata.org/entity/Q6581097","1902","Ripley P. Bullen","male"
"http://www.wikidata.org/entity/Q733602","http://www.wikidata.org/entity/Q6581097","1876","John Garstang","male"
"http://www.wikidata.org/entity/Q7336581","http://www.wikidata.org/entity/Q6581072","1936","Rita P. Wright","female"
"http://www.wikidata.org/entity/Q733780","http://www.wikidata.org/entity/Q6581097","1780","Henry Salt","male"
"http://www.wikidata.org/entity/Q733878","http://www.wikidata.org/entity/Q6581097","1890","Mortimer Wheeler","male"
"http://www.wikidata.org/entity/Q733934","http://www.wikidata.org/entity/Q6581097","1898","Aziz Suryal Atiya","male"
"http://www.wikidata.org/entity/Q733942","http://www.wikidata.org/entity/Q6581097","1871","Grafton Elliot Smith","male"
"http://www.wikidata.org/entity/Q7339717","http://www.wikidata.org/entity/Q6581097","1934","Roald H. Fryxell","male"
"http://www.wikidata.org/entity/Q7341599","http://www.wikidata.org/entity/Q6581097","1951","Robert Arnott","male"
"http://www.wikidata.org/entity/Q7342196","http://www.wikidata.org/entity/Q6581097","1971","Robert Bollt","male"
"http://www.wikidata.org/entity/Q7342319","http://www.wikidata.org/entity/Q6581097","1927","Robert Branner","male"
"http://www.wikidata.org/entity/Q7342508","http://www.wikidata.org/entity/Q6581097","1829","Robert Burn","male"
"http://www.wikidata.org/entity/Q7342757","http://www.wikidata.org/entity/Q6581097","1932","Robert Carl Suggs","male"
"http://www.wikidata.org/entity/Q7342781","http://www.wikidata.org/entity/Q6581097","1871","Robert Carr Bosanquet","male"
"http://www.wikidata.org/entity/Q7343634","http://www.wikidata.org/entity/Q6581097","1947","Robert Drennan","male"
"http://www.wikidata.org/entity/Q7343704","http://www.wikidata.org/entity/Q6581097","1942","Robert Dunnell","male"
"http://www.wikidata.org/entity/Q7343735","http://www.wikidata.org/entity/Q6581097","1914","Robert E. Bell","male"
"http://www.wikidata.org/entity/Q7343835","http://www.wikidata.org/entity/Q6581097","1930","Robert E. Lee Chadwick","male"
"http://www.wikidata.org/entity/Q7344773","http://www.wikidata.org/entity/Q6581097","1804","Robert Gill","male"
"http://www.wikidata.org/entity/Q7345031","http://www.wikidata.org/entity/Q6581097","1929","Robert H. Brill","male"
"http://www.wikidata.org/entity/Q7345383","http://www.wikidata.org/entity/Q6581097","1915","Robert Heizer","male"
"http://www.wikidata.org/entity/Q7346735","http://www.wikidata.org/entity/Q6581097","1957","Robert Laurens Kelly","male"
"http://www.wikidata.org/entity/Q7346924","http://www.wikidata.org/entity/Q6581097","1917","Robert Lisle Lindsey","male"
"http://www.wikidata.org/entity/Q7347484","http://www.wikidata.org/entity/Q6581097","1926","Robert McCormick Adams Jr.","male"
"http://www.wikidata.org/entity/Q7347521","http://www.wikidata.org/entity/Q6581097","1941","Robert McGhee","male"
"http://www.wikidata.org/entity/Q7347619","http://www.wikidata.org/entity/Q6581097","1723","Robert Melville","male"
"http://www.wikidata.org/entity/Q7347805","http://www.wikidata.org/entity/Q6581097","1957","Robert Morkot","male"
"http://www.wikidata.org/entity/Q7347875","http://www.wikidata.org/entity/Q6581097","1835","Robert Munro","male"
"http://www.wikidata.org/entity/Q7347939","http://www.wikidata.org/entity/Q6581097","1935","Robert N. Zeitlin","male"
"http://www.wikidata.org/entity/Q7349494","http://www.wikidata.org/entity/Q6581097","1911","Robert S. Neitzel","male"
"http://www.wikidata.org/entity/Q7351503","http://www.wikidata.org/entity/Q6581072","1965","Roberta Gilchrist","female"
"http://www.wikidata.org/entity/Q7351699","http://www.wikidata.org/entity/Q6581097","1811","Roberto Frassinelli","male"
"http://www.wikidata.org/entity/Q73520972","http://www.wikidata.org/entity/Q6581097","1968","Jan Prostředník","male"
"http://www.wikidata.org/entity/Q7352255","http://www.wikidata.org/entity/Q6581097","1935","Robin Birley","male"
"http://www.wikidata.org/entity/Q7352458","http://www.wikidata.org/entity/Q6581097","1948","Robin Heath","male"
"http://www.wikidata.org/entity/Q7356683","http://www.wikidata.org/entity/Q6581097","1933","Roderick Sprague","male"
"http://www.wikidata.org/entity/Q7357115","http://www.wikidata.org/entity/Q6581097","1907","Rodney Young","male"
"http://www.wikidata.org/entity/Q7357988","http://www.wikidata.org/entity/Q6581097","1906","Roger Clifford Carrington","male"
"http://www.wikidata.org/entity/Q7358050","http://www.wikidata.org/entity/Q6581097","1932","Roger Curtis Green","male"
"http://www.wikidata.org/entity/Q7358642","http://www.wikidata.org/entity/Q6581097","1944","Roger Mercer","male"
"http://www.wikidata.org/entity/Q7358676","http://www.wikidata.org/entity/Q6581097","1937","Roger Moorey","male"
"http://www.wikidata.org/entity/Q7360509","http://www.wikidata.org/entity/Q6581097","1877","Roland de Mecquenem","male"
"http://www.wikidata.org/entity/Q7364853","http://www.wikidata.org/entity/Q6581097","1916","Ronald F. Tylecote","male"
"http://www.wikidata.org/entity/Q7365122","http://www.wikidata.org/entity/Q6581097","1867","Ronald Montagu Burrows","male"
"http://www.wikidata.org/entity/Q7369651","http://www.wikidata.org/entity/Q6581097","1918","Ross T. Christensen","male"
"http://www.wikidata.org/entity/Q73753678","http://www.wikidata.org/entity/Q6581097","1858","Alexander Rea","male"
"http://www.wikidata.org/entity/Q73789620","http://www.wikidata.org/entity/Q6581097","1958","Gerard Scharfenberger","male"
"http://www.wikidata.org/entity/Q73795817","http://www.wikidata.org/entity/Q6581097","1941","Siegulf Guggenmos","male"
"http://www.wikidata.org/entity/Q7380259","http://www.wikidata.org/entity/Q6581097","1914","Rupert Bruce-Mitford","male"
"http://www.wikidata.org/entity/Q7383243","http://www.wikidata.org/entity/Q6581072","1940","Ruth Tringham","female"
"http://www.wikidata.org/entity/Q73890314","http://www.wikidata.org/entity/Q6581097","1953","Pavel Břicháček","male"
"http://www.wikidata.org/entity/Q7397790","http://www.wikidata.org/entity/Q6581097","1940","Sadegh Malek Shahmirzadi","male"
"http://www.wikidata.org/entity/Q73980","http://www.wikidata.org/entity/Q6581072","1776","Hester Stanhope","female"
"http://www.wikidata.org/entity/Q74000433","http://www.wikidata.org/entity/Q6581097","1964","Duan Qingbo","male"
"http://www.wikidata.org/entity/Q74050855","http://www.wikidata.org/entity/Q6581097","1941","Klaus Helfrich","male"
"http://www.wikidata.org/entity/Q7406403","http://www.wikidata.org/entity/Q6581097","1884","Salvador Debenedetti","male"
"http://www.wikidata.org/entity/Q740782","http://www.wikidata.org/entity/Q6581097","1821","Louis Laurent Gabriel de Mortillet","male"
"http://www.wikidata.org/entity/Q7411650","http://www.wikidata.org/entity/Q6581097","1806","Samuel Haven","male"
"http://www.wikidata.org/entity/Q741185","http://www.wikidata.org/entity/Q6581097","1856","Charles Waldstein","male"
"http://www.wikidata.org/entity/Q7413043","http://www.wikidata.org/entity/Q6581097","1863","Samuil Martynovich Dudin","male"
"http://www.wikidata.org/entity/Q74145991","http://www.wikidata.org/entity/Q6581097","1932","Kōichi Tamura","male"
"http://www.wikidata.org/entity/Q7416460","http://www.wikidata.org/entity/Q6581097","1907","Alexander Gallus","male"
"http://www.wikidata.org/entity/Q741956","http://www.wikidata.org/entity/Q6581097","1813","Domenico Bartolini","male"
"http://www.wikidata.org/entity/Q74197","http://www.wikidata.org/entity/Q6581097","1838","Otto Benndorf","male"
"http://www.wikidata.org/entity/Q7421815","http://www.wikidata.org/entity/Q6581072","1847","Sara Yorke Stevenson","female"
"http://www.wikidata.org/entity/Q7422608","http://www.wikidata.org/entity/Q6581072","1931","Sarah Milledge Nelson","female"
"http://www.wikidata.org/entity/Q7422673","http://www.wikidata.org/entity/Q6581072","1979","Sarah Parcak","female"
"http://www.wikidata.org/entity/Q74338","http://www.wikidata.org/entity/Q6581097","1840","Charles Warren","male"
"http://www.wikidata.org/entity/Q743556","http://www.wikidata.org/entity/Q6581097","1887","R. A. Schwaller de Lubicz","male"
"http://www.wikidata.org/entity/Q743651","http://www.wikidata.org/entity/Q6581097","1951","Tomáš Durdík","male"
"http://www.wikidata.org/entity/Q74395","http://www.wikidata.org/entity/Q6581072","1828","Johanna Mestorf","female"
"http://www.wikidata.org/entity/Q74415807","http://www.wikidata.org/entity/Q6581097","1833","Robert Lippe","male"
"http://www.wikidata.org/entity/Q74421947","http://www.wikidata.org/entity/Q6581097","1822","Vasily Rumyantsev","male"
"http://www.wikidata.org/entity/Q74423009","http://www.wikidata.org/entity/Q6581097","1958","Fabrizio Pesando","male"
"http://www.wikidata.org/entity/Q74458377","http://www.wikidata.org/entity/Q6581097","1945","Santi Leksukhum","male"
"http://www.wikidata.org/entity/Q7448707","http://www.wikidata.org/entity/Q6581072","1939","Selma Al-Radi","female"
"http://www.wikidata.org/entity/Q7448957","http://www.wikidata.org/entity/Q6581097","1878","Selâhattin Kantar","male"
"http://www.wikidata.org/entity/Q7449866","http://www.wikidata.org/entity/Q6581097","1857","Semyon Abamelek-Lazarev","male"
"http://www.wikidata.org/entity/Q7449981","http://www.wikidata.org/entity/Q6581097","1896","Senarath Paranavithana","male"
"http://www.wikidata.org/entity/Q74533590","http://www.wikidata.org/entity/Q6581097","1844","Maurice de Boissieu","male"
"http://www.wikidata.org/entity/Q7454485","http://www.wikidata.org/entity/Q6581097","1972","Sergiu Musteață","male"
"http://www.wikidata.org/entity/Q74546","http://www.wikidata.org/entity/Q6581097","1943","Günter Dreyer","male"
"http://www.wikidata.org/entity/Q74605","http://www.wikidata.org/entity/Q6581097","1905","William F. Grimes","male"
"http://www.wikidata.org/entity/Q74622285","http://www.wikidata.org/entity/Q6581097","1899","Carel Claudius van Essen","male"
"http://www.wikidata.org/entity/Q7462269","http://www.wikidata.org/entity/Q6581097","1965","Shahrokh Razmjou","male"
"http://www.wikidata.org/entity/Q74738","http://www.wikidata.org/entity/Q6581097","1864","Alfred Jeremias","male"
"http://www.wikidata.org/entity/Q74819","http://www.wikidata.org/entity/Q6581097","1772","Johann Christian Wilhelm Augusti","male"
"http://www.wikidata.org/entity/Q748277","http://www.wikidata.org/entity/Q6581097","1922","Józef Milik","male"
"http://www.wikidata.org/entity/Q74839754","http://www.wikidata.org/entity/Q6581097","1949","Richard L. Zettler","male"
"http://www.wikidata.org/entity/Q74888","http://www.wikidata.org/entity/Q6581097","1914","Wolfgang Helck","male"
"http://www.wikidata.org/entity/Q7489373","http://www.wikidata.org/entity/Q6581072","2000","Sharada Srinivasan","female"
"http://www.wikidata.org/entity/Q74918","http://www.wikidata.org/entity/Q6581072","1851","Alice Dixon Le Plongeon","female"
"http://www.wikidata.org/entity/Q749349","http://www.wikidata.org/entity/Q6581097","1866","Samuel Krauss","male"
"http://www.wikidata.org/entity/Q7494812","http://www.wikidata.org/entity/Q6581072","1950","Shereen Ratnagar","female"
"http://www.wikidata.org/entity/Q7496984","http://www.wikidata.org/entity/Q6581097","1958","Shimon Gibson","male"
"http://www.wikidata.org/entity/Q75022602","http://www.wikidata.org/entity/Q6581072","1907","Ione Gedye","female"
"http://www.wikidata.org/entity/Q75032925","http://www.wikidata.org/entity/Q6581072","1906","Dorothy Cross Jensen","female"
"http://www.wikidata.org/entity/Q750717","http://www.wikidata.org/entity/Q6581072","2000","Astrid Nunn","female"
"http://www.wikidata.org/entity/Q7509903","http://www.wikidata.org/entity/Q6581097","1884","Albert Egges van Giffen","male"
"http://www.wikidata.org/entity/Q75099946","http://www.wikidata.org/entity/Q6581072","1926","Joan Sheldon","female"
"http://www.wikidata.org/entity/Q75101395","http://www.wikidata.org/entity/Q6581072","1906","Vera Conlon","female"
"http://www.wikidata.org/entity/Q75102635","http://www.wikidata.org/entity/Q6581072","1907","Geraldine Talbot","female"
"http://www.wikidata.org/entity/Q75104528","http://www.wikidata.org/entity/Q6581072","1946","Elizabeth Pye","female"
